,Cat(s),Hair Dryer,Smoke Detector,Wireless Internet,Other pet(s),Dog(s),Smoking Allowed,Heating,24-Hour Check-in,Family/Kid Friendly,Safety Card,Internet,Gym,Breakfast,Indoor Fireplace,Fire Extinguisher,Wheelchair Accessible,Iron,Pool,First Aid Kit,Laptop Friendly Workspace,Doorman,Carbon Monoxide Detector,Shampoo,Dryer,Buzzer/Wireless Intercom,Free Parking on Premises,Hangers,Suitable for Events,Pets Allowed,Washer / Dryer,Hot Tub,Pets live on this property,Kitchen,Elevator in Building,TV,Lock on Bedroom Door,Essentials,Air Conditioning,Washer,Cable TV,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,square_feet,price,weekly_price,monthly_price,security_deposit,guests_included,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
956,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.86,1.0,0.0,1.0,1.0,4,1.0,2.0,3.0,854.6185567010309,150.0,945.0,2990.0,600.0,4,7,1125,30,60,90,365,6,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.71
957,False,False,True,True,False,True,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,True,False,True,False,True,True,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,5,3.0,3.0,5.0,854.6185567010309,279.0,1159.0,3995.0,250.0,1,3,1125,0,0,0,75,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
958,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,55.0,300.0,2613.336189848385,287.61039657020365,1,2,1125,5,5,5,62,3,90.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.27
959,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,1.0,0.999671592775041,0.0,1.0,1.0,4,1.0,1.0,2.0,854.6185567010309,125.0,750.0,2250.0,150.0,2,2,365,30,60,90,365,29,90.0,10.0,10.0,9.0,9.0,9.0,10.0,1,1.56
960,False,False,True,True,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False,True,False,0.5,0.999671592775041,0.0,1.0,1.0,4,1.0,1.0,3.0,854.6185567010309,129.0,800.0,3000.0,287.61039657020365,3,2,31,0,0,2,277,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
961,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,1.0,1.0,1.0,5.0,5.0,2,1.0,1.0,1.0,854.6185567010309,90.0,788.4818317570931,2613.336189848385,287.61039657020365,2,1,1125,0,0,20,20,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.23
962,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,6,2.0,3.0,5.0,854.6185567010309,199.0,1500.0,2613.336189848385,250.0,1,3,1125,0,0,0,110,9,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.04
963,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,1.0,1.0,2.0,2.0,2,1.0,1.0,1.0,854.6185567010309,65.0,788.4818317570931,2613.336189848385,287.61039657020365,2,2,1125,7,20,32,280,158,98.0,10.0,10.0,10.0,10.0,9.0,10.0,2,5.04
964,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,0.999671592775041,0.0,1.0,1.0,6,2.0,2.0,2.0,854.6185567010309,200.0,1200.0,3600.0,300.0,4,3,15,26,26,26,83,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
965,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,True,False,0.7,1.0,0.0,1.0,1.0,3,1.0,1.0,1.0,854.6185567010309,92.0,600.0,1800.0,250.0,3,2,365,30,60,90,365,53,93.0,9.0,10.0,9.0,10.0,9.0,9.0,1,0.95
966,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,7,2.5,3.0,3.0,854.6185567010309,257.0,1529.0,5397.0,250.0,6,2,1125,0,0,0,185,1,100.0,10.0,10.0,10.0,10.0,6.0,10.0,1,0.2
967,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,1.0,1.0,1.0,2.0,2.0,2,1.0,0.0,1.0,854.6185567010309,79.0,788.4818317570931,2613.336189848385,287.61039657020365,1,3,365,6,25,38,292,62,99.0,10.0,10.0,10.0,10.0,9.0,10.0,2,3.12
968,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,0.5,1.0,0.0,1.0,1.0,6,1.5,3.0,3.0,854.6185567010309,200.0,1250.0,4750.0,1000.0,1,3,365,30,60,90,365,22,94.0,10.0,10.0,10.0,9.0,9.0,10.0,1,1.3
969,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,1.0,1.0,1.0,5.0,5.0,2,1.0,1.0,1.0,854.6185567010309,80.0,788.4818317570931,2613.336189848385,287.61039657020365,2,1,1125,0,0,20,20,2,60.0,9.0,6.0,9.0,9.0,9.0,6.0,5,0.46
970,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,85.0,495.0,1700.0,100.0,2,1,1125,2,32,62,330,5,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.32
971,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.9,1.0,1.0,3.0,3.0,3,1.5,1.0,1.0,854.6185567010309,65.0,398.0,1500.0,175.0,1,1,1125,30,60,90,365,7,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3,1.54
972,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,105.0,625.0,2205.0,287.61039657020365,2,2,31,0,0,0,215,14,97.0,10.0,10.0,10.0,9.0,9.0,10.0,1,0.5
973,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,1.0,1.0,4.0,4.0,2,2.0,1.0,1.0,854.6185567010309,59.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,7,30,60,90,365,34,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4,3.6
974,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,False,0.9,1.0,1.0,3.0,3.0,3,1.5,1.0,1.0,854.6185567010309,59.0,398.0,1500.0,175.0,1,1,1125,30,60,90,365,15,95.0,10.0,9.0,10.0,10.0,9.0,9.0,3,3.31
975,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.89,1.0,0.0,3.0,3.0,2,1.5,1.0,1.0,854.6185567010309,75.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,3,2.078918834221247
976,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,0.999671592775041,0.0,1.0,1.0,2,1.5,1.0,1.0,854.6185567010309,56.0,345.0,1060.0,287.61039657020365,1,2,260,0,3,33,292,18,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0.75
977,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,3,1.0,1.0,1.0,854.6185567010309,100.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
978,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,85.0,788.4818317570931,2613.336189848385,150.0,1,2,1125,20,50,80,169,13,92.0,10.0,10.0,9.0,9.0,10.0,9.0,1,3.55
979,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,True,True,1.0,0.999671592775041,0.0,1.0,1.0,8,2.5,3.0,4.0,854.6185567010309,135.0,920.0,3400.0,287.61039657020365,3,5,30,0,0,0,96,5,100.0,10.0,8.0,10.0,10.0,9.0,10.0,1,0.11
980,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,True,1.0,1.0,1.0,2.0,2.0,6,2.0,3.0,3.0,854.6185567010309,200.0,600.0,2613.336189848385,200.0,6,2,14,0,0,0,0,20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.9
981,False,True,True,True,False,False,False,True,True,True,True,True,False,False,True,True,False,True,False,True,True,False,True,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,8,2.5,3.0,3.0,854.6185567010309,163.0,788.4818317570931,2613.336189848385,200.0,4,2,1125,14,44,51,288,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,2.83
982,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,True,False,0.948867981790592,0.999671592775041,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,83.0,552.0,2208.0,250.0,1,1,1125,30,60,90,365,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,1,2.078918834221247
983,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.89,1.0,0.0,3.0,3.0,5,3.5,3.0,3.0,854.6185567010309,210.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,2,32,62,337,0,94.53926206244087,9.63639240506329,9.556398104265403,9.786708860759493,9.809598989580044,9.608915586468543,9.452245414294751,3,2.078918834221247
984,True,False,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,59.0,350.0,1200.0,287.61039657020365,1,1,1125,0,0,0,106,14,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,3.41
985,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,6,1.5,2.0,3.0,854.6185567010309,135.0,1400.0,4500.0,350.0,1,2,14,10,40,70,345,32,97.0,9.0,10.0,10.0,10.0,9.0,9.0,1,1.13
986,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,0.89,1.0,0.0,3.0,3.0,2,1.5,1.0,1.0,854.6185567010309,75.0,420.0,1500.0,287.61039657020365,1,1,1125,30,60,90,365,1,100.0,10.0,8.0,10.0,10.0,8.0,10.0,3,0.31
987,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9,1.0,1.0,2.0,2.0,2,1.0,1.0,1.0,854.6185567010309,109.0,541.0,950.0,287.61039657020365,1,2,1125,0,0,0,240,20,98.0,10.0,10.0,9.0,10.0,10.0,9.0,2,1.14
988,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,1.0,1.0,1.0,4.0,4.0,2,2.0,1.0,1.0,854.6185567010309,55.0,788.4818317570931,2613.336189848385,287.61039657020365,1,2,7,30,60,90,365,33,97.0,10.0,10.0,10.0,10.0,10.0,10.0,4,3.46
989,False,False,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,True,True,True,0.948867981790592,0.999671592775041,0.0,1.0,1.0,8,3.5,5.0,5.0,854.6185567010309,500.0,788.4818317570931,2613.336189848385,500.0,1,3,30,0,0,0,0,3,93.0,9.0,9.0,10.0,10.0,9.0,8.0,1,0.18
990,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,0.0,1.0,1.0,1,1.0,1.0,1.0,854.6185567010309,55.0,275.0,2613.336189848385,287.61039657020365,1,1,1125,6,36,66,341,12,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.63
991,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,1.0,1.0,0.0,1.0,1.0,8,3.5,5.0,5.0,854.6185567010309,400.0,2700.0,10000.0,287.61039657020365,1,5,365,0,0,0,72,2,100.0,10.0,10.0,9.0,10.0,9.0,10.0,1,0.12
992,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,1.0,1.0,0.0,1.0,1.0,4,2.5,2.0,2.0,854.6185567010309,105.0,850.0,2800.0,287.61039657020365,1,2,1125,20,48,74,347,14,97.0,10.0,9.0,10.0,10.0,10.0,10.0,1,5.0
993,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0.9,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,39.0,250.0,2613.336189848385,287.61039657020365,1,1,1125,21,51,81,356,54,82.0,9.0,7.0,9.0,9.0,9.0,9.0,1,5.98
994,False,False,True,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,1.0,1.0,0.0,2.0,2.0,2,1.0,1.0,2.0,854.6185567010309,50.0,325.0,1300.0,99.0,1,1,33,17,47,77,352,10,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,2.36
995,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,4,1.0,2.0,2.0,854.6185567010309,129.0,788.4818317570931,2613.336189848385,200.0,4,2,15,24,54,84,229,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,1.75
996,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.0,1.0,1.0,4.0,4.0,1,2.0,1.0,1.0,854.6185567010309,44.0,788.4818317570931,2613.336189848385,287.61039657020365,0,2,7,18,48,78,353,41,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4,3.09
997,False,False,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,True,1.0,1.0,1.0,13.0,13.0,12,3.5,5.0,8.0,854.6185567010309,350.0,788.4818317570931,2613.336189848385,500.0,1,7,1125,18,40,70,292,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.67
998,False,True,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,False,True,False,True,True,True,False,1.0,1.0,1.0,5.0,5.0,10,3.5,3.0,3.0,854.6185567010309,300.0,788.4818317570931,2613.336189848385,300.0,8,1,1125,15,24,45,302,31,97.0,10.0,10.0,10.0,10.0,9.0,10.0,5,5.41
999,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,53.0,315.0,2613.336189848385,287.61039657020365,0,2,21,2,28,47,47,37,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1,2.33
1000,False,False,False,True,False,False,True,True,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,1.0,1.0,0.0,1.0,1.0,2,1.0,1.0,1.0,854.6185567010309,60.0,788.4818317570931,2613.336189848385,287.61039657020365,1,1,1125,30,60,90,365,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,1.0
